dl,fl1,fl2,fl3,kl,layer,optimizer,train_acc,train_loss,val_acc,val_loss,trainable_params
64,16,128,16,5,2,RMSprop,0.8904238029828234,0.2607907222930618,0.8827206801849474,0.27716297501100545,26770
64,16,128,16,5,3,RMSprop,0.8984248031003875,0.2419818267608109,0.8847211803099787,0.27972748751907417,29858
64,16,128,16,5,1,Adam,0.9014876859383906,0.2273358887140416,0.8967241810601662,0.2559095636013896,9234
64,16,128,16,5,2,Adam,0.9009251156469064,0.2327998490900021,0.8874718679818966,0.275867433652606,26770
64,16,128,16,5,3,Adam,0.9008626078259784,0.23854871884832266,0.8904726181843484,0.2640825339065966,29858
64,16,128,16,5,1,SGD,0.8597324665359652,0.3203467705936369,0.8639659915127793,0.3226934328216945,9234
64,16,128,16,5,2,SGD,0.8559819977571702,0.3354030903100461,0.8602150537932506,0.32406653075195546,26770
64,16,128,16,5,3,SGD,0.8349793724215527,0.3772702926886515,0.8529632408400123,0.3465849832687774,29858
64,16,128,16,5,1,Nadam,0.901300162505412,0.22719874408397395,0.891722930747588,0.2640760896443784,9234
64,16,128,16,5,2,Nadam,0.9026128266033254,0.2317046153089347,0.8934733683569904,0.2571033686660296,26770
64,16,128,16,5,3,Nadam,0.9002375296688568,0.2377018717277466,0.8847211803099787,0.2673174943490814,29858
128,16,128,16,5,1,RMSprop,0.8964245530542306,0.24175983091371775,0.8752188047309851,0.3032783464726343,10450
128,16,128,16,5,2,RMSprop,0.8978622327567428,0.2461169059704447,0.8954738684820217,0.2660961305686729,35154
128,16,128,16,5,3,RMSprop,0.8979872484135023,0.2465362318986236,0.8872218054811726,0.27653131164679323,31074
128,16,128,16,5,1,Adam,0.9014251781472684,0.2281097988997985,0.8874718679818966,0.2770884132818986,10450
128,16,128,16,5,2,Adam,0.8997999749894231,0.23389756270074324,0.8872218054811726,0.27335402289012817,35154
128,16,128,16,5,3,Adam,0.8998624828178028,0.2334008964766173,0.8879719930131544,0.2686993524778721,31074
128,16,128,16,5,1,SGD,0.8577947243181879,0.3214407378691467,0.8632158039658926,0.3196201047977229,10450
128,16,128,16,5,2,SGD,0.8544193024202531,0.3361432142131909,0.8602150537783457,0.33049571136290745,35154
128,16,128,16,5,3,SGD,0.8427928490986868,0.3653006612442332,0.8517129282469629,0.35814468086019224,31074
128,16,128,16,5,1,Nadam,0.8987998499886992,0.22987976149870226,0.8814703676068029,0.2843083868580599,10450
128,16,128,16,5,2,Nadam,0.8991123890560826,0.23241446774621985,0.8839709927630921,0.28355027582830833,35154
128,16,128,16,5,3,Nadam,0.8988623577723698,0.2386932161330789,0.8899724931381857,0.2639109305320128,31074
16,16,128,32,5,1,RMSprop,0.8952369045907221,0.24219856315466715,0.8859714928881232,0.2736887240870412,8322
16,16,128,32,5,2,RMSprop,0.8992999124667066,0.24282634490384866,0.8884721180444123,0.2784641526376763,20482
16,16,128,32,5,3,RMSprop,0.8931741467459915,0.25787377133564976,0.8852213053412364,0.2791665633728159,39458
16,16,128,32,5,1,Adam,0.8982997874510796,0.23609349868445564,0.8909727432007013,0.26345296152668257,8322
16,16,128,32,5,2,Adam,0.9028628578348776,0.2283708145952565,0.8874718679818966,0.26627774971832363,20482
16,16,128,32,5,3,Adam,0.8983622952869109,0.2350792227668499,0.8937234308726193,0.2659995643276219,39458
16,16,128,32,5,1,SGD,0.8603575446930867,0.316324837275752,0.8509627407000762,0.3467158716182227,8322
16,16,128,32,5,2,SGD,0.8598574821927246,0.31923277618169993,0.8589647412002012,0.3189167049966117,20482
16,16,128,32,5,3,SGD,0.8457932241530192,0.35180120584606783,0.8562140535431881,0.33725932100380196,39458
16,16,128,32,5,1,Nadam,0.9017377171997488,0.22468477229928055,0.8904726181694436,0.27285081428359464,8322
16,16,128,32,5,2,Nadam,0.9021752719089886,0.2316418500196369,0.8902225556538146,0.26269784124829404,20482
16,16,128,32,5,3,Nadam,0.8996124515638959,0.2352177847769651,0.888722180574946,0.27280962085628485,39458
32,16,128,32,5,1,RMSprop,0.8966120764872092,0.2427325007428988,0.8737184296372116,0.2934672670845509,8626
32,16,128,32,5,2,RMSprop,0.8931116389548693,0.2513895002357333,0.8894723681069279,0.276020269266186,22578
32,16,128,32,5,3,RMSprop,0.8954244280386037,0.25108763674006995,0.883720930247463,0.2805851705336934,40018
32,16,128,32,5,1,Adam,0.901425178124914,0.22977482018649306,0.8819704926380607,0.28791344325284296,8626
32,16,128,32,5,2,Adam,0.9038629828803106,0.2304517055715765,0.8844711178092546,0.277372498002819,22578
32,16,128,32,5,3,Adam,0.9004875609525697,0.23678819147225155,0.8899724931679955,0.2690355619897721,40018
32,16,128,32,5,1,SGD,0.861670208791,0.3140130084162132,0.8639659915127793,0.3070820402312082,8626
32,16,128,32,5,2,SGD,0.8533566695613434,0.3315179472879285,0.8619654913877481,0.3207399598670977,22578
32,16,128,32,5,3,SGD,0.8328541067633454,0.3705730545329279,0.8462115529180319,0.35577562127926554,40018
32,16,128,32,5,1,Nadam,0.9029878734916371,0.2240107453402944,0.8709677419503887,0.3181433665115972,8626
32,16,128,32,5,2,Nadam,0.9029253656781604,0.22979025040504145,0.8907226806850724,0.2669109704681384,22578
32,16,128,32,5,3,Nadam,0.9005500687362403,0.2372902909496126,0.8952238059663927,0.2636138970373749,40018
64,16,128,32,5,1,RMSprop,0.897737217152144,0.2370747552011248,0.8907226806850724,0.2661125849979942,9234
64,16,128,32,5,2,RMSprop,0.8929866233055614,0.2543892503149853,0.8777194298723693,0.2861698832130933,26770
64,16,128,32,5,3,RMSprop,0.8970496311889975,0.24256608839265434,0.875718929747338,0.3354798163301082,41138
64,16,128,32,5,1,Adam,0.9043630453583179,0.22341537080096932,0.8899724931381857,0.27078392296455656,9234
64,16,128,32,5,2,Adam,0.8997374671908495,0.2345897867215665,0.8877219304975256,0.279791520476699,26770
64,16,128,32,5,3,Adam,0.8998624828178028,0.2363910643510304,0.8902225556538146,0.2703375904358575,41138
64,16,128,32,5,1,SGD,0.858794849363621,0.3221591079398265,0.8612153038408614,0.3239073818938438,9234
64,16,128,32,5,2,SGD,0.8564195524515071,0.32892310349423226,0.8609652413252324,0.3235602112867499,26770
64,16,128,32,5,3,SGD,0.8446055756820591,0.3558424548262849,0.8542135534032521,0.33694390249449063,41138
64,16,128,32,5,1,Nadam,0.9019877484462041,0.22743872280850505,0.8899724931679955,0.2879069804116827,9234
64,16,128,32,5,2,Nadam,0.9013626703114372,0.23046721606433265,0.8909727432007013,0.2694202151767133,26770
64,16,128,32,5,3,Nadam,0.899924990623828,0.2337468253791608,0.891722930747588,0.26192083555732737,41138
128,16,128,32,5,1,RMSprop,0.9011751468784588,0.2320236647800813,0.89122280574614,0.2718907180585752,10450
128,16,128,32,5,2,RMSprop,0.8982372796376029,0.2442002473397879,0.8709677419652937,0.3197239521340329,35154
128,16,128,32,5,3,RMSprop,0.8952994124340048,0.2490180163717721,0.877969492402903,0.29427245260030216,43378
128,16,128,32,5,1,Adam,0.9019252406625334,0.2272759753941059,0.8847211803099787,0.2891959483234785,10450
128,16,128,32,5,2,Adam,0.9012376546844838,0.23210799023611484,0.8854713678568654,0.2784668430220219,35154
128,16,128,32,5,3,Adam,0.8995499437206134,0.2387207639222593,0.8797199299974006,0.2826863183703057,43378
128,16,128,32,5,1,SGD,0.8564820602649837,0.3280103619969894,0.8537134283868991,0.33170730644656765,10450
128,16,128,32,5,2,SGD,0.8595449430955352,0.32387088968509703,0.8632158039807976,0.3131459659563061,35154
128,16,128,32,5,3,SGD,0.8462307788250014,0.3520276393014381,0.8529632408251074,0.33902997000570984,43378
128,16,128,32,5,1,Nadam,0.9031753969097126,0.2232647884773573,0.8932233058562664,0.2645402476098365,10450
128,16,128,32,5,2,Nadam,0.9018002250057741,0.2303431423513468,0.8954738684820217,0.26203292357113755,35154
128,16,128,32,5,3,Nadam,0.9003625453256163,0.23196980828850816,0.8894723681069279,0.2674654635392776,43378
16,16,128,64,5,1,RMSprop,0.8989873733993232,0.2358984302332109,0.8847211802950737,0.2788375464230068,8322
16,16,128,64,5,2,RMSprop,0.8959244905687717,0.24475054323844636,0.8879719930280593,0.2711141929142205,20482
16,16,128,64,5,3,RMSprop,0.8941117639704963,0.2512337331109262,0.8802200550286583,0.2982488804219454,60482
16,16,128,64,5,1,Adam,0.9001750218553802,0.23088778504722934,0.8797199300123054,0.28771724869203913,8322
16,16,128,64,5,2,Adam,0.9027378422079244,0.2260614593498989,0.8914728682319591,0.2732180273959147,20482
16,16,128,64,5,3,Adam,0.8971121390248287,0.2416927160082541,0.8904726181843484,0.2593021862661579,60482
16,16,128,64,5,1,SGD,0.858607325893385,0.3221572208071458,0.8644661165440372,0.3198034907466443,8322
16,16,128,64,5,2,SGD,0.8545443180472064,0.33352250976254905,0.8582145536533144,0.3318317091280176,20482
16,16,128,64,5,3,SGD,0.852856607083336,0.3361961072065604,0.8427106776843223,0.3614970855591863,60482
16,16,128,64,5,1,Nadam,0.9008626078036236,0.22605708053684606,0.8902225556687196,0.276104577401782,8322
16,16,128,64,5,2,Nadam,0.8977372171297895,0.23557995697445,0.8942235559038771,0.2664484985398185,20482
16,16,128,64,5,3,Nadam,0.9002375296986629,0.2317015453139191,0.8924731183093797,0.2689335073537009,60482
32,16,128,64,5,1,RMSprop,0.9004250531390929,0.230191482705822,0.8834708677467389,0.27654219140974273,8626
32,16,128,64,5,2,RMSprop,0.8972996624652587,0.2465263914728123,0.8889722430756701,0.2935714640299002,22578
32,16,128,64,5,3,RMSprop,0.8942992873960234,0.2512643463105794,0.888722180574946,0.2726019213768386,61554
32,16,128,64,5,1,Adam,0.9009876234529316,0.2283087914495457,0.8899724931381857,0.2653231896454467,8626
32,16,128,64,5,2,Adam,0.8991123890262765,0.2354876323444633,0.8929732433406374,0.26594206430697986,22578
32,16,128,64,5,3,Adam,0.8972371546219761,0.241775477794293,0.8844711178241595,0.2865071455130848,61554
32,16,128,64,5,1,SGD,0.8575446930940873,0.3209350472659614,0.8619654913877481,0.3211257838366717,8626
32,16,128,64,5,2,SGD,0.8499187398499318,0.3384068134665892,0.8499624906375606,0.3472535730518678,22578
32,16,128,64,5,3,SGD,0.8500437554843367,0.3420647221858061,0.8604651163088796,0.32816360101278913,61554
32,16,128,64,5,1,Nadam,0.9034254281785224,0.22330466261829104,0.8872218054662677,0.281378669917181,8626
32,16,128,64,5,2,Nadam,0.8996124515340899,0.2320285228967428,0.8869717429506389,0.2663253498438091,22578
32,16,128,64,5,3,Nadam,0.9027378422079244,0.2267038074452097,0.8822205551536896,0.28158588344885666,61554
64,16,128,64,5,1,RMSprop,0.8999874984373046,0.2352855829697823,0.8899724931530906,0.2691760275901393,9234
64,16,128,64,5,2,RMSprop,0.8941117639481417,0.2542074745452721,0.8897224306374617,0.2875522443892867,26770
64,16,128,64,5,3,RMSprop,0.8990498812351544,0.2424210753785042,0.8902225556687196,0.2827125759900108,63698
64,16,128,64,5,1,Adam,0.8991748968695593,0.22981118270271586,0.8882220555287833,0.2730194231507837,9234
64,16,128,64,5,2,Adam,0.9023627953345156,0.2304132383795049,0.8879719930131544,0.27176563986527025,26770
64,16,128,64,5,3,Adam,0.8995499437206134,0.23561846394735006,0.8872218054811726,0.27972967999820325,63698
64,16,128,64,5,1,SGD,0.8596074509090119,0.32499432395750144,0.8557139284970254,0.3274908090612536,9234
64,16,128,64,5,2,SGD,0.8490436304314521,0.3407193110807044,0.8519629907774967,0.3417482665700595,26770
64,16,128,64,5,3,SGD,0.8410426303138879,0.3660575752780503,0.850962740714981,0.34153176536706725,63698
64,16,128,64,5,1,Nadam,0.9020502562671322,0.22544204337974835,0.8852213053412364,0.27254336755643577,9234
64,16,128,64,5,2,Nadam,0.89979997497452,0.2331063759775516,0.8884721180593171,0.27057074732886577,26770
64,16,128,64,5,3,Nadam,0.9015501937816732,0.2333924038244167,0.8874718679818966,0.2741868473546569,63698
128,16,128,64,5,1,RMSprop,0.9009251156171004,0.23316715805157825,0.8892223056062039,0.2652535587064801,10450
128,16,128,64,5,2,RMSprop,0.896049506165919,0.24456455344028036,0.8879719930131544,0.29902826516769565,35154
128,16,128,64,5,3,RMSprop,0.8968621077634704,0.2471385095554905,0.8919729932632171,0.2728932656163304,67986
128,16,128,64,5,1,Adam,0.9013001624979604,0.22800404206710034,0.8912228057312351,0.26739164036969953,10450
128,16,128,64,5,2,Adam,0.8991748968472048,0.2325737155635799,0.8924731182944747,0.2673415629438652,35154
128,16,128,64,5,3,Adam,0.9029878734990886,0.22945003169397216,0.8922230557788459,0.2641606905939401,67986
128,16,128,64,5,1,SGD,0.857607200907564,0.3191732182169217,0.8569642410900749,0.32850948712413797,10450
128,16,128,64,5,2,SGD,0.8532941617776728,0.33615025423410344,0.8629657414651686,0.3273771475496576,35154
128,16,128,64,5,3,SGD,0.8462932866459296,0.3547028735743893,0.8444611152937246,0.33815108797466137,67986
128,16,128,64,5,1,Nadam,0.9036754594100744,0.2245962425632348,0.8849712428405124,0.28093154359516664,10450
128,16,128,64,5,2,Nadam,0.9004875609451182,0.23219562990395096,0.8944736184195059,0.2597979284370205,35154
128,16,128,64,5,3,Nadam,0.8999874984447562,0.2343983034172391,0.8862215554037521,0.26349590972501896,67986
16,16,128,128,5,1,RMSprop,0.8941117639704963,0.24673040529473425,0.8899724931381857,0.2691686399417032,8322
16,16,128,128,5,2,RMSprop,0.8972371546443305,0.2466940624067256,0.8872218054811726,0.2856574271449032,20482
16,16,128,128,5,3,RMSprop,0.894174271783973,0.2508037428646732,0.8829707427005763,0.29083285736170195,102530
16,16,128,128,5,1,Adam,0.8994249280936599,0.232805448612551,0.8907226806850724,0.27450678620704505,8322
16,16,128,128,5,2,Adam,0.8971121390173772,0.2353899692151342,0.8914728682319591,0.26371497182614745,20482
16,16,128,128,5,3,Adam,0.8972996624354527,0.2372569944809669,0.8859714928881232,0.2691594144982915,102530
16,16,128,128,5,1,SGD,0.8617952244254049,0.3167292328682046,0.8624656164339108,0.3181947029048307,8322
16,16,128,128,5,2,SGD,0.8527940992475048,0.34512477182853163,0.8557139284970254,0.334597665061054,20482
16,16,128,128,5,3,SGD,0.8461057632204025,0.3495839528077199,0.8439609902624667,0.3434689656201825,102530
16,16,128,128,5,1,Nadam,0.9046130766122248,0.2273090546027409,0.8887221805600412,0.26574113095334306,8322
16,16,128,128,5,2,Nadam,0.9031128890887844,0.23079196523243015,0.8902225556687196,0.2665134460576089,20482
16,16,128,128,5,3,Nadam,0.8999249906014735,0.23285158420409366,0.8847211803099787,0.27553117034524105,102530
32,16,128,128,5,1,RMSprop,0.8947993498963853,0.2413311274253006,0.8937234308726193,0.2686851926634209,8626
32,16,128,128,5,2,RMSprop,0.8955494436581055,0.2482028936971678,0.8857214303724943,0.26930227643938537,22578
32,16,128,128,5,3,RMSprop,0.8925490686410307,0.25330375412141165,0.8834708677467389,0.2845101870426866,104626
32,16,128,128,5,1,Adam,0.9012376547142898,0.22870411875769855,0.8892223055912991,0.2706466076611936,8626
32,16,128,128,5,2,Adam,0.9008626078036236,0.2350522793968225,0.8902225556538146,0.2675355180639659,22578
32,16,128,128,5,3,Adam,0.8969246155843986,0.2371997008667631,0.8829707427154811,0.2851808092524988,104626
32,16,128,128,5,1,SGD,0.8589823728040511,0.32099646487106664,0.8549637409501387,0.3296002217920818,8626
32,16,128,128,5,2,SGD,0.857419677467134,0.3250477001255401,0.8589647412151061,0.3189899470767965,22578
32,16,128,128,5,3,SGD,0.8566695837054138,0.33233061953326554,0.8677169292621179,0.3184784908880738,104626
32,16,128,128,5,1,Nadam,0.90180022503558,0.22514721932471105,0.880720180074821,0.27893228964168865,8626
32,16,128,128,5,2,Nadam,0.8993624203025378,0.2337604185932129,0.891722930747588,0.25690510630547986,22578
32,16,128,128,5,3,Nadam,0.902675334416802,0.2320470933827225,0.8934733683569904,0.2631687390175305,104626
64,16,128,128,5,1,RMSprop,0.8982997874585311,0.2370162028188273,0.8924731183093797,0.2681363887505461,9234
64,16,128,128,5,2,RMSprop,0.8952994124265533,0.2514658509513217,0.8889722430756701,0.2678318164607351,26770
64,16,128,128,5,3,RMSprop,0.8958619827478435,0.24845387364871235,0.8874718679818966,0.2771223217405418,108818
64,16,128,128,5,1,Adam,0.901300162505412,0.23131836252386,0.8922230557788459,0.26757781339097125,9234
64,16,128,128,5,2,Adam,0.8983622952645564,0.2367423015421577,0.8817204301224317,0.292777736918364,26770
64,16,128,128,5,3,Adam,0.8971121390322802,0.2433318398936657,0.8867216804350099,0.2813314717392469,108818
64,16,128,128,5,1,SGD,0.857919739952593,0.3234570975794854,0.8617154288870241,0.32064034074179737,9234
64,16,128,128,5,2,SGD,0.857419677467134,0.3239044671633017,0.8604651162939747,0.3181591459991754,26770
64,16,128,128,5,3,SGD,0.8504188023353908,0.3417485502082447,0.8642160540284083,0.3188856302961525,108818
64,16,128,128,5,1,Nadam,0.9028003500437556,0.2262165373309297,0.8714678669816466,0.3064603194516133,9234
64,16,128,128,5,2,Nadam,0.8999249906312795,0.2329120878179098,0.8822205551536896,0.2768946939496644,26770
64,16,128,128,5,3,Nadam,0.8971121389950226,0.23997727028838334,0.8914728682468641,0.2707199657386647,108818
128,16,128,128,5,1,RMSprop,0.8987998499588932,0.23989691504174016,0.8922230557788459,0.2770798249106373,10450
128,16,128,128,5,2,RMSprop,0.8938617327165895,0.2516178050461389,0.8922230557788459,0.2678428602631493,35154
128,16,128,128,5,3,RMSprop,0.8946743342992379,0.2522136204346133,0.8889722430756701,0.2742768014392485,117202
128,16,128,128,5,1,Adam,0.9031753969246156,0.2259065395477027,0.8869717429506389,0.27179815311466465,10450
128,16,128,128,5,2,Adam,0.8991748968397533,0.23558783602630334,0.8872218054662677,0.2818211129223534,35154
128,16,128,128,5,3,Adam,0.9011751469008132,0.2332753386646081,0.8909727432156063,0.26737228175287514,117202
128,16,128,128,5,1,SGD,0.8519189898588312,0.33319679756569315,0.853963490887623,0.3379715295933759,10450
128,16,128,128,5,2,SGD,0.8504188023279392,0.33788398593191,0.8527131783094786,0.3329506955703636,35154
128,16,128,128,5,3,SGD,0.8443555444505069,0.3613211092412107,0.8549637409501387,0.3412046569023886,117202
128,16,128,128,5,1,Nadam,0.901612701565344,0.22735015462452,0.8889722430756701,0.26092287392415353,10450
128,16,128,128,5,2,Nadam,0.9003000374823336,0.2289269988356732,0.891722930747588,0.26483228948003623,35154
128,16,128,128,5,3,Nadam,0.9006125765571685,0.23198942881268936,0.8822205551536896,0.27295879357887765,117202
16,32,64,16,5,1,RMSprop,0.906863357904837,0.21656591735350847,0.8739684921528406,0.2991849892689127,16594
16,32,64,16,5,2,RMSprop,0.9101137642279792,0.2158693190454945,0.8854713678568654,0.2843421194390316,27410
16,32,64,16,5,3,RMSprop,0.9076759594949368,0.2192208995354043,0.8849712428256076,0.28022592142317465,31778
16,32,64,16,5,1,Adam,0.9133641705287668,0.20383038930757924,0.880970242575545,0.29138828744349343,16594
16,32,64,16,5,2,Adam,0.9123640454833336,0.2053421481164012,0.8829707427005763,0.29605866085517163,27410
16,32,64,16,5,3,Adam,0.9100512563846964,0.21155604859272648,0.8779694923879982,0.2819309362000035,31778
16,32,64,16,5,1,SGD,0.8709213651855493,0.3020994999003658,0.8632158039658926,0.3113634932239403,16594
16,32,64,16,5,2,SGD,0.8611076384548069,0.3185239988411199,0.864716179074571,0.3215290212085707,27410
16,32,64,16,5,3,SGD,0.862857857217251,0.3178855146724204,0.8599649912776217,0.32084595484863554,31778
16,32,64,16,5,1,Nadam,0.9108638579822478,0.203066584556002,0.8804701175442873,0.2948930843729292,16594
16,32,64,16,5,2,Nadam,0.9139892486337274,0.2018067467771913,0.8819704926529656,0.2963555687798593,27410
16,32,64,16,5,3,Nadam,0.9110513814375808,0.21054143890233648,0.8727181795597911,0.3119550501109362,31778
32,32,64,16,5,1,RMSprop,0.9093011626304276,0.21163932806697544,0.8784696174341609,0.29857323951246023,17154
32,32,64,16,5,2,RMSprop,0.9066758344569554,0.2236162400047084,0.8744686171840983,0.32043299537266634,28482
32,32,64,16,5,3,RMSprop,0.9076134516889116,0.2178294343881077,0.8817204301224317,0.28359206495552725,32082
32,32,64,16,5,1,Adam,0.911801475184398,0.20279041541909587,0.8817204301224317,0.2671514644149424,17154
32,32,64,16,5,2,Adam,0.9130516314613832,0.204844850403642,0.8852213053561414,0.2774007235259883,28482
32,32,64,16,5,3,Adam,0.9103012876609576,0.2125278078210564,0.8889722430756701,0.2689998808351121,32082
32,32,64,16,5,1,SGD,0.871858982350442,0.29588572172757044,0.8607151788096036,0.3119605101661761,17154
32,32,64,16,5,2,SGD,0.8636079510013257,0.3160965493588556,0.8524631157938496,0.332875871880408,28482
32,32,64,16,5,3,SGD,0.8462307788548075,0.34592731953308065,0.8467116779492897,0.3397334783516636,32082
32,32,64,16,5,1,Nadam,0.913301662685484,0.2019548437514221,0.8827206801849474,0.29121956999233645,17154
32,32,64,16,5,2,Nadam,0.911301412684036,0.20653419481067156,0.8829707427005763,0.2938532696985161,28482
32,32,64,16,5,3,Nadam,0.9077384672860591,0.2145906840735733,0.8832208052162052,0.2823284289432365,32082
64,32,64,16,5,1,RMSprop,0.9100512563846964,0.20760009488749168,0.8874718679818966,0.2824602051898669,18274
64,32,64,16,5,2,RMSprop,0.9056132016502064,0.2221204912743355,0.8729682420903249,0.3349040413117462,30626
64,32,64,16,5,3,RMSprop,0.9104888111088392,0.21646971015555588,0.8884721180593171,0.2922020608088349,32690
64,32,64,16,5,1,Adam,0.9149268658656838,0.20198276528702305,0.8829707427154811,0.2824108236191958,18274
64,32,64,16,5,2,Adam,0.9123640454833336,0.20337109524509367,0.8899724931530906,0.26058900179297184,30626
64,32,64,16,5,3,Adam,0.9103012876609576,0.21274136103375774,0.8834708677318341,0.2928618192020641,32690
64,32,64,16,5,1,SGD,0.8692961620202525,0.3029205158887498,0.8562140535431881,0.31937347889825923,18274
64,32,64,16,5,2,SGD,0.8677959745042636,0.3032227903921197,0.8577144286220567,0.32524296428955146,30626
64,32,64,16,5,3,SGD,0.8576697086912347,0.332728014024053,0.8584646161689434,0.32913700712341226,32690
64,32,64,16,5,1,Nadam,0.9111138892138,0.20184440484589705,0.8784696174341609,0.30471496493794314,18274
64,32,64,16,5,2,Nadam,0.9126140767372404,0.20479904660464435,0.883720930247463,0.2812551167938196,30626
64,32,64,16,5,3,Nadam,0.9111138892138,0.20849864934431955,0.8759689922778718,0.32010499946726473,32690
128,32,64,16,5,1,RMSprop,0.910426303302814,0.2084401740490783,0.8724681170590671,0.3193412077489511,20514
128,32,64,16,5,2,RMSprop,0.9041130141044114,0.2282688244334317,0.8829707427005763,0.3001411795116836,34914
128,32,64,16,5,3,RMSprop,0.9085510688687074,0.2205742150861809,0.8794698674817716,0.2944389637089217,33906
128,32,64,16,5,1,Adam,0.913676709566344,0.1985806578758404,0.8872218054662677,0.2833671107772709,20514
128,32,64,16,5,2,Adam,0.9129266158120752,0.2057844472112716,0.8849712428256076,0.30007773509030644,34914
128,32,64,16,5,3,Adam,0.9091761470034744,0.2147319008669476,0.8777194298872741,0.29347982882678314,33906
128,32,64,16,5,1,SGD,0.8619827478583835,0.3104155146042873,0.8597149287470879,0.3200671133785791,20514
128,32,64,16,5,2,SGD,0.8647330916215515,0.3099002170032196,0.856714178574446,0.3161161671834876,34914
128,32,64,16,5,3,SGD,0.844418052241629,0.3600780120237512,0.8509627407000762,0.34599839127803034,33906
128,32,64,16,5,1,Nadam,0.9071758969945748,0.21003107229837525,0.8847211803248836,0.2791714774173151,20514
128,32,64,16,5,2,Nadam,0.9116139517290649,0.2056252358220252,0.8844711177943497,0.2883288313647037,34914
128,32,64,16,5,3,Nadam,0.9108638579673448,0.20734428874901464,0.8834708677318341,0.2693888329586168,33906
16,32,64,32,5,1,RMSprop,0.9113014126616816,0.2090560434173533,0.8802200550286583,0.2938976635684607,16594
16,32,64,32,5,2,RMSprop,0.9079259907562952,0.21719665746846667,0.8842210552936257,0.2905565752561881,27410
16,32,64,32,5,3,RMSprop,0.9057382172846112,0.2214260525737856,0.8824706176693184,0.28992707468243234,37170
16,32,64,32,5,1,Adam,0.9113639204677068,0.2063023650578401,0.8854713678568654,0.2733823300324609,16594
16,32,64,32,5,2,Adam,0.9126765845507172,0.20524127080343574,0.8894723681069279,0.2679876341976116,27410
16,32,64,32,5,3,Adam,0.9108013501464166,0.20942984093113354,0.8817204301224317,0.2900055732692621,37170
16,32,64,32,5,1,SGD,0.8717964745369654,0.2918581623672053,0.861965491402653,0.3058342120593177,16594
16,32,64,32,5,2,SGD,0.8709213651855493,0.3021962077286202,0.8552138034657676,0.3259797316360366,27410
16,32,64,32,5,3,SGD,0.8566070758919371,0.3264116897782261,0.8419604901374356,0.3518716597831318,37170
16,32,64,32,5,1,Nadam,0.9110513814003232,0.2023767185624368,0.8814703676217077,0.2905438070253719,16594
16,32,64,32,5,2,Nadam,0.9105513188925098,0.2056520136818616,0.8827206801849474,0.29749665322319274,27410
16,32,64,32,5,3,Nadam,0.9113639204677068,0.20689282466272427,0.8814703676068029,0.2846410776930739,37170
32,32,64,32,5,1,RMSprop,0.9065508188523566,0.21384895864069828,0.8824706176842234,0.29882508579284794,17154
32,32,64,32,5,2,RMSprop,0.9073009126215282,0.2188718216126972,0.8739684921379356,0.29904342295192543,28482
32,32,64,32,5,3,RMSprop,0.90742592824103,0.22248896250273306,0.8827206801849474,0.3085724141306208,37730
32,32,64,32,5,1,Adam,0.9133641704989608,0.197428812347944,0.8807201800599161,0.28902511211649184,17154
32,32,64,32,5,2,Adam,0.9129891236479064,0.2063927715046955,0.8859714928881232,0.2851703328921903,28482
32,32,64,32,5,3,Adam,0.9107388423552945,0.2106834408741084,0.8714678669965514,0.3102026621523009,37730
32,32,64,32,5,1,SGD,0.873546693321764,0.2976667902993924,0.8614653663564903,0.3145269210724927,17154
32,32,64,32,5,2,SGD,0.8661707713538698,0.30558707845152905,0.8614653663564903,0.3185600980009607,28482
32,32,64,32,5,3,SGD,0.8641080134867847,0.3201897007023517,0.8552138034657676,0.3174469124737249,37730
32,32,64,32,5,1,Nadam,0.9143017877383685,0.1989923053012295,0.8802200550435633,0.30373512067983194,17154
32,32,64,32,5,2,Nadam,0.9113639204975128,0.20569959241891744,0.8902225556538146,0.2657187739762106,28482
32,32,64,32,5,3,Nadam,0.91148893609466,0.21122116716034875,0.8887221805600412,0.26353915244952003,37730
64,32,64,32,5,1,RMSprop,0.9109263657957244,0.20897983581410795,0.8834708677318341,0.29037761190409184,18274
64,32,64,32,5,2,RMSprop,0.9077384673084136,0.21761510186740304,0.886471617919381,0.29039036129513035,30626
64,32,64,32,5,3,RMSprop,0.9052381547469917,0.2252153684860737,0.8824706176693184,0.27803118897880963,38850
64,32,64,32,5,1,Adam,0.911488936124466,0.2069522583157901,0.8749687422153561,0.29660749699613936,18274
64,32,64,32,5,2,Adam,0.9121765220429036,0.20617525105715426,0.8857214303724943,0.2689991547528372,30626
64,32,64,32,5,3,Adam,0.9088011001151628,0.21216973023129812,0.8862215554037521,0.28066772298161224,38850
64,32,64,32,5,1,SGD,0.8702337792000483,0.3006719617467177,0.8624656164190059,0.3150373049551739,18274
64,32,64,32,5,2,SGD,0.8656707088237018,0.3134257970586212,0.8577144286220567,0.3187595912741852,30626
64,32,64,32,5,3,SGD,0.8572321539968979,0.3252949022918153,0.8577144286369616,0.3281243441141555,38850
64,32,64,32,5,1,Nadam,0.9138017251932974,0.2018572397139806,0.8832208052162052,0.2813155602949743,18274
64,32,64,32,5,2,Nadam,0.9095511939066888,0.20837238889896864,0.880720180074821,0.2801411501405596,30626
64,32,64,32,5,3,Nadam,0.9093636704588074,0.21323481167429448,0.883720930247463,0.2716743532557969,38850
